dialogue_id	source_file	label	map	speaker	context	tags	text	notes	original_hash
data/maps/AbandonedShip_Rooms_B1F/scripts.inc::AbandonedShip_Rooms_B1F_Text_GettingQueasy	data/maps/AbandonedShip_Rooms_B1F/scripts.inc	AbandonedShip_Rooms_B1F_Text_GettingQueasy	AbandonedShip_Rooms_B1F		GettingQueasy		Urrrrppp…\pI'm getting queasy just being aboard\nthis ship…\pIt's not even moving, but…		4a4c5b5affc2c8da
data/maps/AquaHideout_1F/scripts.inc::AquaHideout_1F_Text_OurBossIsSnatchingSomething	data/maps/AquaHideout_1F/scripts.inc	AquaHideout_1F_Text_OurBossIsSnatchingSomething	AquaHideout_1F		OurBossIsSnatchingSomething		What? What? What do you want with \nTEAM AQUA?\pOur BOSS isn't here! He's gone off to\nsnatch something important!\p… …\nWhere did he go?\pWahaha! Do you really think I'd tell\nyou something that crucial?		5860d383b647ddc5
data/maps/AquaHideout_1F/scripts.inc::AquaHideout_1F_Text_WhereMightMagmaHideoutBe	data/maps/AquaHideout_1F/scripts.inc	AquaHideout_1F_Text_WhereMightMagmaHideoutBe	AquaHideout_1F		WhereMightMagmaHideoutBe		What? What?\nAre you a TEAM MAGMA grunt?\pI hear that TEAM MAGMA is trying to\nawaken an awesome POKéMON at their\lHIDEOUT.\pBut where might their HIDEOUT be?		d64244102c0cf078
data/maps/AquaHideout_1F/scripts.inc::AquaHideout_1F_Text_BossWentToJackASubmarine	data/maps/AquaHideout_1F/scripts.inc	AquaHideout_1F_Text_BossWentToJackASubmarine	AquaHideout_1F		BossWentToJackASubmarine		What? What? What do you want with \nTEAM AQUA?\pOur BOSS isn't here!\nHe's gone off to jack a submarine!\p… …\nWhere did he go?\pWahaha! Do you really think I'd tell\nyou something that crucial?		5a1ea59163b8c176
data/maps/AquaHideout_1F/scripts.inc::AquaHideout_1F_Text_BossIsOnRoute122	data/maps/AquaHideout_1F/scripts.inc	AquaHideout_1F_Text_BossIsOnRoute122	AquaHideout_1F		BossIsOnRoute122		What? What? What do you want with \nTEAM AQUA?\pOur BOSS isn't here! He's on his way to\nMT. PYRE on ROUTE 122!\p… …\nWhy did he go?\pWahaha! Do you really think I'd tell\nyou something that crucial?		1f72253e1e897571
data/maps/AquaHideout_1F/scripts.inc::AquaHideout_1F_Text_TeamMagmaAtMtChimney	data/maps/AquaHideout_1F/scripts.inc	AquaHideout_1F_Text_TeamMagmaAtMtChimney	AquaHideout_1F		TeamMagmaAtMtChimney		What? What?\nAre you a TEAM MAGMA grunt?\pI hear that TEAM MAGMA is after\nan awesome POKéMON at MT. CHIMNEY.\pBut what is that POKéMON like?		f6a8f8a925775ebb
data/maps/AquaHideout_1F/scripts.inc::AquaHideout_1F_Text_BossIsInSlateportCity	data/maps/AquaHideout_1F/scripts.inc	AquaHideout_1F_Text_BossIsInSlateportCity	AquaHideout_1F		BossIsInSlateportCity		What? What? What do you want with\nTEAM AQUA?\pOur BOSS isn't here!\nHe's on his way to SLATEPORT CITY!\p… …\nWhy did he go?\pWahaha! Do you really think I'd tell\nyou something that crucial?		1e6c20e419b844fa
data/maps/AquaHideout_1F/scripts.inc::AquaHideout_1F_Text_Grunt1Intro	data/maps/AquaHideout_1F/scripts.inc	AquaHideout_1F_Text_Grunt1Intro	AquaHideout_1F		Grunt1Intro		Ayiyiyi!\nSuspicious character spotted!		0d7e214d3626d27a
data/maps/AquaHideout_1F/scripts.inc::AquaHideout_1F_Text_Grunt1Defeat	data/maps/AquaHideout_1F/scripts.inc	AquaHideout_1F_Text_Grunt1Defeat	AquaHideout_1F		Grunt1Defeat		Grrrrr…\nI lost it!		cadaebb2d8b232fe
data/maps/AquaHideout_1F/scripts.inc::AquaHideout_1F_Text_Grunt1PostBattle	data/maps/AquaHideout_1F/scripts.inc	AquaHideout_1F_Text_Grunt1PostBattle	AquaHideout_1F		Grunt1PostBattle		I took the loss for the TEAM,\nbut I did my job…		362dbe752f25b108
data/maps/AquaHideout_B1F/scripts.inc::AquaHideout_B1F_Text_Grunt2Intro	data/maps/AquaHideout_B1F/scripts.inc	AquaHideout_B1F_Text_Grunt2Intro	AquaHideout_B1F		Grunt2Intro		If you want to know the secret about\nour HIDEOUT, you have me to beat!		094094fe8e7b7553
data/maps/AquaHideout_B1F/scripts.inc::AquaHideout_B1F_Text_Grunt2Defeat	data/maps/AquaHideout_B1F/scripts.inc	AquaHideout_B1F_Text_Grunt2Defeat	AquaHideout_B1F		Grunt2Defeat		I can't win at all…		8d39bc8a0365b552
data/maps/AquaHideout_B1F/scripts.inc::AquaHideout_B1F_Text_Grunt2PostBattle	data/maps/AquaHideout_B1F/scripts.inc	AquaHideout_B1F_Text_Grunt2PostBattle	AquaHideout_B1F		Grunt2PostBattle		Our HIDEOUT's secret?\pWell, let's just say…\nThere's a submarine at the far end!\pBut, by now…\nKekekeke…		5d3406e9135ec6d0
data/maps/AquaHideout_B1F/scripts.inc::AquaHideout_B1F_Text_Grunt3Intro	data/maps/AquaHideout_B1F/scripts.inc	AquaHideout_B1F_Text_Grunt3Intro	AquaHideout_B1F		Grunt3Intro		Fuel supply loaded A-OK!\nIn-cruise snacks loaded A-OK!\pNothing left to do but KO a pesky\nmeddler!		723ff50d6139068c
data/maps/AquaHideout_B1F/scripts.inc::AquaHideout_B1F_Text_Grunt3Defeat	data/maps/AquaHideout_B1F/scripts.inc	AquaHideout_B1F_Text_Grunt3Defeat	AquaHideout_B1F		Grunt3Defeat		I took a serious licking!		afbd789528df62b5
data/maps/AquaHideout_B1F/scripts.inc::AquaHideout_B1F_Text_Grunt3PostBattle	data/maps/AquaHideout_B1F/scripts.inc	AquaHideout_B1F_Text_Grunt3PostBattle	AquaHideout_B1F		Grunt3PostBattle		Humph!\nThis was supposed to happen!\pMy mission was to just hold you up!		690e21bef87f775c
data/maps/AquaHideout_B1F/scripts.inc::AquaHideout_B1F_Text_Grunt5Intro	data/maps/AquaHideout_B1F/scripts.inc	AquaHideout_B1F_Text_Grunt5Intro	AquaHideout_B1F		Grunt5Intro		Yawn… Keeping watch over the\nHIDEOUT bores me. I'll take you on.		96a715fa78399a12
data/maps/AquaHideout_B1F/scripts.inc::AquaHideout_B1F_Text_Grunt5Defeat	data/maps/AquaHideout_B1F/scripts.inc	AquaHideout_B1F_Text_Grunt5Defeat	AquaHideout_B1F		Grunt5Defeat		Yawn…\nOh, I lost…		9485a68f89a4e438
data/maps/AquaHideout_B1F/scripts.inc::AquaHideout_B1F_Text_Grunt5PostBattle	data/maps/AquaHideout_B1F/scripts.inc	AquaHideout_B1F_Text_Grunt5PostBattle	AquaHideout_B1F		Grunt5PostBattle		If you scurry too much, other TEAM\nAQUA members might get you.		836b7c298018f1b0
data/maps/AquaHideout_B1F/scripts.inc::AquaHideout_B1F_Text_Grunt7Intro	data/maps/AquaHideout_B1F/scripts.inc	AquaHideout_B1F_Text_Grunt7Intro	AquaHideout_B1F		Grunt7Intro		Hey!\nYou there!\pWhich do you think is cooler?\nTEAM AQUA's uniform or TEAM MAGMA's?		15b1deb0cba44985
data/maps/AquaHideout_B1F/scripts.inc::AquaHideout_B1F_Text_Grunt7Defeat	data/maps/AquaHideout_B1F/scripts.inc	AquaHideout_B1F_Text_Grunt7Defeat	AquaHideout_B1F		Grunt7Defeat		I lost in a cool way…		31eddc2eb0ac5ea1
data/maps/AquaHideout_B1F/scripts.inc::AquaHideout_B1F_Text_Grunt7PostBattle	data/maps/AquaHideout_B1F/scripts.inc	AquaHideout_B1F_Text_Grunt7PostBattle	AquaHideout_B1F		Grunt7PostBattle		If you have a cool uniform, you look\ngood even in a loss, don't you think?		bea8a312b73aef82
data/maps/AquaHideout_B2F/scripts.inc::AquaHideout_B2F_Text_MattIntro	data/maps/AquaHideout_B2F/scripts.inc	AquaHideout_B2F_Text_MattIntro	AquaHideout_B2F		MattIntro		Hehehe…\pGot here already, did you?\nWe underestimated you!\pBut this is it!\pI'm a cut above the GRUNTS you've seen\nso far.\pI'm not stalling for time.\nI'm going to pulverize you!		6a1af6e7d3b662de
data/maps/AquaHideout_B2F/scripts.inc::AquaHideout_B2F_Text_MattDefeat	data/maps/AquaHideout_B2F/scripts.inc	AquaHideout_B2F_Text_MattDefeat	AquaHideout_B2F		MattDefeat		Hehehe…\nSo, I lost, too…		5213de69f4d1b2af
data/maps/AquaHideout_B2F/scripts.inc::AquaHideout_B2F_Text_OurBossGotThroughHisPreparations	data/maps/AquaHideout_B2F/scripts.inc	AquaHideout_B2F_Text_OurBossGotThroughHisPreparations	AquaHideout_B2F		OurBossGotThroughHisPreparations		Hehehe!\pWhile I was toying with you, our BOSS\ngot through his preparations!		f337a182df77607b
data/maps/AquaHideout_B2F/scripts.inc::AquaHideout_B2F_Text_MattPostBattle	data/maps/AquaHideout_B2F/scripts.inc	AquaHideout_B2F_Text_MattPostBattle	AquaHideout_B2F		MattPostBattle		Hehehe!\pOur BOSS has already gone on his way to\nsome cave under the sea!\pIf you're going to give chase, you'd\nbetter search the big, wide sea beyond\lLILYCOVE.\pBut will you find it then?\nHehehe!		0627c84603c3955e
data/maps/AquaHideout_B2F/scripts.inc::AquaHideout_B2F_Text_Grunt4Intro	data/maps/AquaHideout_B2F/scripts.inc	AquaHideout_B2F_Text_Grunt4Intro	AquaHideout_B2F		Grunt4Intro		Wahahah, I grew weary of waiting!\nYou owe me a battle, too!		2640e08b071b2995
data/maps/AquaHideout_B2F/scripts.inc::AquaHideout_B2F_Text_Grunt4Defeat	data/maps/AquaHideout_B2F/scripts.inc	AquaHideout_B2F_Text_Grunt4Defeat	AquaHideout_B2F		Grunt4Defeat		Tired of waiting…\nLost and dazed…		08ccd70eace04d09
data/maps/AquaHideout_B2F/scripts.inc::AquaHideout_B2F_Text_Grunt4PostBattle	data/maps/AquaHideout_B2F/scripts.inc	AquaHideout_B2F_Text_Grunt4PostBattle	AquaHideout_B2F		Grunt4PostBattle		BOSS…\nIs this good enough?		6834a9466df1c903
data/maps/AquaHideout_B2F/scripts.inc::AquaHideout_B2F_Text_Grunt6Intro	data/maps/AquaHideout_B2F/scripts.inc	AquaHideout_B2F_Text_Grunt6Intro	AquaHideout_B2F		Grunt6Intro		Warp panels, the HIDEOUT's pride\nand joy!\pYou're clueless about where you are,\naren't you?\pFluster and tire out the enemy, then\nlower the boom! That's our plan!		764bf5a7a2995821
data/maps/AquaHideout_B2F/scripts.inc::AquaHideout_B2F_Text_Grunt6Defeat	data/maps/AquaHideout_B2F/scripts.inc	AquaHideout_B2F_Text_Grunt6Defeat	AquaHideout_B2F		Grunt6Defeat		What's wrong with you?\nYou're not tired at all!		35c3cc34d0cd4508
data/maps/AquaHideout_B2F/scripts.inc::AquaHideout_B2F_Text_Grunt6PostBattle	data/maps/AquaHideout_B2F/scripts.inc	AquaHideout_B2F_Text_Grunt6PostBattle	AquaHideout_B2F		Grunt6PostBattle		That reminds me… I can't remember\nwhere I put the MASTER BALL.\pIf I fail to guard it, our BOSS will\nchew me out…		c547d9832240b8fe
data/maps/AquaHideout_B2F/scripts.inc::AquaHideout_B2F_Text_Grunt8Intro	data/maps/AquaHideout_B2F/scripts.inc	AquaHideout_B2F_Text_Grunt8Intro	AquaHideout_B2F		Grunt8Intro		When I joined TEAM AQUA, the first\nthing I had to learn was how these\lwarp panels connected.		bc94136f639898c5
data/maps/AquaHideout_B2F/scripts.inc::AquaHideout_B2F_Text_Grunt8Defeat	data/maps/AquaHideout_B2F/scripts.inc	AquaHideout_B2F_Text_Grunt8Defeat	AquaHideout_B2F		Grunt8Defeat		I was too occupied thinking about\nthe warp panels…		daa81e308641ef81
data/maps/AquaHideout_B2F/scripts.inc::AquaHideout_B2F_Text_Grunt8PostBattle	data/maps/AquaHideout_B2F/scripts.inc	AquaHideout_B2F_Text_Grunt8PostBattle	AquaHideout_B2F		Grunt8PostBattle		I'll have to learn about how I can\nbattle more effectively…		b28d07c67ed63644
data/maps/AzaleaTown/scripts.inc::AzaleaTown_Text_TownSign	data/maps/AzaleaTown/scripts.inc	AzaleaTown_Text_TownSign	AzaleaTown		TownSign		AZALEA TOWN\nWhere People and POKEMON\nLive in Happy Harmony		cd5ded342dff0cda
data/maps/AzaleaTown/scripts.inc::AzaleaTown_Text_PokeCenterSign	data/maps/AzaleaTown/scripts.inc	AzaleaTown_Text_PokeCenterSign	AzaleaTown		PokeCenterSign		POKEMON CENTER		84295634443a2523
data/maps/AzaleaTown/scripts.inc::AzaleaTown_Text_MartSign	data/maps/AzaleaTown/scripts.inc	AzaleaTown_Text_MartSign	AzaleaTown		MartSign		POKEMON MART		3c60e489e9ff90cc
data/maps/AzaleaTown/scripts.inc::AzaleaTown_Text_SlowpokeWellSign	data/maps/AzaleaTown/scripts.inc	AzaleaTown_Text_SlowpokeWellSign	AzaleaTown		SlowpokeWellSign		SLOWPOKE WELL\pAlso known as the\nRAINMAKER WELL.\pLocals believe that a\nSLOWPOKE's yawn summons rain.\pRecords show that a\nSLOWPOKE's yawn ended a\ndrought 400 years ago.		f296b28e0dabfcb2
data/maps/AzaleaTown/scripts.inc::AzaleaTown_Text_ApricornBoy	data/maps/AzaleaTown/scripts.inc	AzaleaTown_Text_ApricornBoy	AzaleaTown		ApricornBoy		KURT says a good BALL\nstarts with patience.\pI am better at the\nwaiting than the carving.		e0824db8b03b2bc5
data/maps/AzaleaTown/scripts.inc::AzaleaTown_Text_WellNeighbor	data/maps/AzaleaTown/scripts.inc	AzaleaTown_Text_WellNeighbor	AzaleaTown		WellNeighbor		When SLOWPOKE nap near\nthe well, everyone lowers\ltheir voice.		8d43ba229e73b47b
data/maps/AzaleaTown/scripts.inc::AzaleaTown_Text_Slowpoke	data/maps/AzaleaTown/scripts.inc	AzaleaTown_Text_Slowpoke	AzaleaTown		Slowpoke		SLOWPOKE: ... ...Yawn?		b8cbe2e05d55be7a
data/maps/AzaleaTown/scripts.inc::AzaleaTown_Text_GymFan	data/maps/AzaleaTown/scripts.inc	AzaleaTown_Text_GymFan	AzaleaTown		GymFan		BUGSY studies tiny wings\nand tiny legs.\pThen somehow those tiny\nthings beat you.		3452e89883ec8929
DORIAN_AZALEA_INTRO	data/maps/AzaleaTown/scripts.inc	AzaleaTown_Text_DorianIntro	AzaleaTown	Dorian	Intro	Act1,Rival	You're the NEW BARK kid.\pI expected taller.\pI'm DORIAN.\nI check the people getting\lahead of me.\pSo far?\nBad list.		b4e6cd093895dfa2
data/maps/AzaleaTown/scripts.inc::AzaleaTown_Text_DorianBeforeBattle	data/maps/AzaleaTown/scripts.inc	AzaleaTown_Text_DorianBeforeBattle	AzaleaTown		DorianBeforeBattle		Try to make this useful.		70787de1b5656725
data/maps/AzaleaTown/scripts.inc::AzaleaTown_Text_DorianDefeat	data/maps/AzaleaTown/scripts.inc	AzaleaTown_Text_DorianDefeat	AzaleaTown		DorianDefeat		Hmph.\nBad read.		f7f30f2bd3092732
DORIAN_AZALEA_AFTER_WIN	data/maps/AzaleaTown/scripts.inc	AzaleaTown_Text_DorianAfterWin	AzaleaTown	Dorian	AfterWin	Act1,Rival	You're not polished.\pThat's the annoying part.\pBUGSY keeps notes.\nTry not to be an easy page.		9f65496dc3fcbbba
data/maps/AzaleaTown/scripts.inc::AzaleaTown_Text_DorianAfterBattle	data/maps/AzaleaTown/scripts.inc	AzaleaTown_Text_DorianAfterBattle	AzaleaTown		DorianAfterBattle		Still here?\nGood.\pI dislike being wrong twice.		dbe9fcfae212dd07
data/maps/AzaleaTown/scripts.inc::AzaleaTown_Text_DorianTooEarly	data/maps/AzaleaTown/scripts.inc	AzaleaTown_Text_DorianTooEarly	AzaleaTown		DorianTooEarly		Team Rocket?\pClear the forest first.\nThen we can talk rankings.		7336e8f89cd56da8
data/maps/AzaleaTown/scripts.inc::AzaleaTown_Text_DorianTooLate	data/maps/AzaleaTown/scripts.inc	AzaleaTown_Text_DorianTooLate	AzaleaTown		DorianTooLate		HIVE BADGE already?\pFine.\nWe compare later.		3fd855e7bea419ca
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_PlayerStepForward	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_PlayerStepForward	BattleFrontier_BattleArenaBattleRoom		PlayerStepForward		REFEREE: TRAINER {PLAYER}!\nStep forward, please!		31a45bbda6753299
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_OpponentStepForward	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_OpponentStepForward	BattleFrontier_BattleArenaBattleRoom		OpponentStepForward		REFEREE: TRAINER {STR_VAR_1}!\nStep forward, please!		db812e478e6ed1cf
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_SetKOTourneyBegin	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_SetKOTourneyBegin	BattleFrontier_BattleArenaBattleRoom		SetKOTourneyBegin		REFEREE: Set KO Tourney!\nBegin!		e64c8586d6278b03
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_WinnerIsPlayer	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_WinnerIsPlayer	BattleFrontier_BattleArenaBattleRoom		WinnerIsPlayer		REFEREE: The winner is {PLAYER}!		b9d68df6b73d605f
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_WinnerIsOpponent	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_WinnerIsOpponent	BattleFrontier_BattleArenaBattleRoom		WinnerIsOpponent		REFEREE: The winner is {STR_VAR_1}!		977be75545473450
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_MonsWillBeRestored	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_MonsWillBeRestored	BattleFrontier_BattleArenaBattleRoom		MonsWillBeRestored		Your POKéMON will be restored to\nfull health.		95a69bd628754fee
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_ReadyFor2ndOpponent	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_ReadyFor2ndOpponent	BattleFrontier_BattleArenaBattleRoom		ReadyFor2ndOpponent		Next up, your second opponent!\nAre you ready to move on?		c6f8a0bb9974bf91
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_ReadyFor3rdOpponent	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_ReadyFor3rdOpponent	BattleFrontier_BattleArenaBattleRoom		ReadyFor3rdOpponent		Next up, your third opponent!\nAre you ready to move on?		555dc9c5326d17db
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_ReadyFor4thOpponent	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_ReadyFor4thOpponent	BattleFrontier_BattleArenaBattleRoom		ReadyFor4thOpponent		Next up, your fourth opponent!\nAre you ready to move on?		4d61c1e4af65a3a5
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_ReadyFor5thOpponent	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_ReadyFor5thOpponent	BattleFrontier_BattleArenaBattleRoom		ReadyFor5thOpponent		Next up, your fifth opponent!\nAre you ready to move on?		647c4f5630de6c53
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_ReadyFor6thOpponent	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_ReadyFor6thOpponent	BattleFrontier_BattleArenaBattleRoom		ReadyFor6thOpponent		Next up, your sixth opponent!\nAre you ready to move on?		7fa0e113abcee8f3
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_ReadyFor7thOpponent	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_ReadyFor7thOpponent	BattleFrontier_BattleArenaBattleRoom		ReadyFor7thOpponent		Next up, your seventh opponent!\nAre you ready to move on?		c5573f5b9b110236
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_SaveAndShutDown	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_SaveAndShutDown	BattleFrontier_BattleArenaBattleRoom		SaveAndShutDown		Would you like to save the game and\nshut down now?		14bbab82b4e1938a
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_RetireFromChallenge	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_RetireFromChallenge	BattleFrontier_BattleArenaBattleRoom		RetireFromChallenge		Would you like to retire from your\nSet KO Tourney challenge?		2c19585cb70539ba
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_SavingPleaseWait	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_SavingPleaseWait	BattleFrontier_BattleArenaBattleRoom		SavingPleaseWait		I am saving your game data.\nPlease wait.		eda74aa7d8f6b7cd
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_RecordLastBattle	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_RecordLastBattle	BattleFrontier_BattleArenaBattleRoom		RecordLastBattle		Would you like to record your last\nbattle on your FRONTIER PASS?		4e667d787c5aafc6
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_NowFaceTycoon	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_NowFaceTycoon	BattleFrontier_BattleArenaBattleRoom		NowFaceTycoon		My dear challenger!\pYour skill level is truly astounding!\pWe now would like you to face our\nleader, the ARENA TYCOON!		071076d995ac83b1
data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc::BattleFrontier_BattleArenaBattleRoom_Text_PreparedForTycoon	data/maps/BattleFrontier_BattleArenaBattleRoom/scripts.inc	BattleFrontier_BattleArenaBattleRoom_Text_PreparedForTycoon	BattleFrontier_BattleArenaBattleRoom		PreparedForTycoon		A battle with the ARENA TYCOON!\nAre you prepared?		3bca19a9dd44021c
